from_id,to_id,factor,location
4d9a8790-3ddd-11dd-9627-0050c2490048,IC_EF_ECOTOX_FRESHWATER,4490.0,
4d9a8790-3ddd-11dd-9627-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.37E-7,
fe0acd60-3ddc-11dd-a4ee-0050c2490048,IC_EF_ECOTOX_FRESHWATER,4100.0,
fe0acd60-3ddc-11dd-a590-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.248,
08a91e70-3ddc-11dd-9734-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.765,
08a91e70-3ddc-11dd-9734-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.5,
08a91e70-3ddc-11dd-9520-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.159,
08a91e70-3ddc-11dd-9520-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.0792,
08a91e70-3ddc-11dd-9520-0050c2490048,IC_EF_HUMANTOX_NONCANCER,6.25E-9,
08a91e70-3ddc-11dd-9360-0050c2490048,IC_EF_ECOTOX_FRESHWATER,17300.0,
08a91e70-3ddc-11dd-9360-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.24E-4,
f11f68ad-906b-493b-9213-2e9309cd6269,IC_EF_ECOTOX_FRESHWATER,85.4,
08a91e70-3ddc-11dd-96cf-0050c2490048,IC_EF_HUMANTOX_CANCER,1.97E-5,
08a91e70-3ddc-11dd-96cf-0050c2490048,IC_EF_ECOTOX_FRESHWATER,7660.0,
08a91e70-3ddc-11dd-96cf-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.11E-6,
08a91e70-3ddc-11dd-993c-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1370.0,
08a91e70-3ddc-11dd-993c-0050c2490048,IC_EF_HUMANTOX_NONCANCER,3.18E-7,
fe0acd60-3ddc-11dd-a2eb-0050c2490048,IC_EF_PHOTOCHEM_OZONE,1.23,
fe0acd60-3ddc-11dd-a2eb-0050c2490048,IC_EF_HUMANTOX_CANCER,3.34E-7,
fe0acd60-3ddc-11dd-a2eb-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.0284,
fe0acd60-3ddc-11dd-a2eb-0050c2490048,IC_EF_HUMANTOX_NONCANCER,5.5E-9,
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-7.82E+00,PH
fe0acd60-3ddc-11dd-a429-0050c2490048,IC_EF_ECOTOX_FRESHWATER,53700.0,
fe0acd60-3ddc-11dd-a429-0050c2490048,IC_EF_HUMANTOX_NONCANCER,4.12E-4,
08a91e70-3ddc-11dd-93b4-0050c2490048,IC_EF_ECOTOX_FRESHWATER,384.0,
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-1.36E+00,DE
4d9a8790-3ddd-11dd-91e3-0050c2490048,IC_EF_HUMANTOX_CANCER,2.02E-7,
4d9a8790-3ddd-11dd-91e3-0050c2490048,IC_EF_ECOTOX_FRESHWATER,221.0,
4d9a8790-3ddd-11dd-91e3-0050c2490048,IC_EF_HUMANTOX_NONCANCER,7.08E-5,
fe0acd60-3ddc-11dd-a982-0050c2490048,IC_EF_ECOTOX_FRESHWATER,476.0,
fe0acd60-3ddc-11dd-a982-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.12E-6,
fe0acd60-3ddc-11dd-abfa-0050c2490048,IC_EF_ECOTOX_FRESHWATER,194000.0,
fe0acd60-3ddc-11dd-abfa-0050c2490048,IC_EF_HUMANTOX_NONCANCER,3.55E-4,
08a91e70-3ddc-11dd-9648-0050c2490048,IC_EF_ECOTOX_FRESHWATER,42.8,
fe0acd60-3ddc-11dd-a485-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1.39E-5,
fe0acd60-3ddc-11dd-a485-0050c2490048,IC_EF_HUMANTOX_NONCANCER,3.06E-12,
08a91e70-3ddc-11dd-936c-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.23,
08a91e70-3ddc-11dd-9238-0050c2490048,IC_EF_ECOTOX_FRESHWATER,21600.0,
08a91e70-3ddc-11dd-9238-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.5E-5,
fe0acd60-3ddc-11dd-ab4a-0050c2490048,IC_EF_ECOTOX_FRESHWATER,22300.0,
fe0acd60-3ddc-11dd-ab4a-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.68E-5,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-3.42E+01,MK
a59c2637-c8f6-421e-9e18-caaafce31960,IC_EF_ECOTOX_FRESHWATER,155.0,
08a91e70-3ddc-11dd-97e4-0050c2490048,IC_EF_HUMANTOX_CANCER,9.05E-5,
08a91e70-3ddc-11dd-97e4-0050c2490048,IC_EF_ECOTOX_FRESHWATER,224.0,
08a91e70-3ddc-11dd-9313-0050c2490048,IC_EF_HUMANTOX_CANCER,1.71E-5,
08a91e70-3ddc-11dd-9313-0050c2490048,IC_EF_ECOTOX_FRESHWATER,269.0,
08a91e70-3ddc-11dd-9313-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.05E-7,
2f044334-11c9-47a2-a440-678c2da52113,IC_EF_ECOTOX_FRESHWATER,17.4,
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-2.56E+01,BG
08a91e70-3ddc-11dd-a28e-0050c2490048,IC_EF_ECOTOX_FRESHWATER,2150.0,
fe0acd60-3ddc-11dd-a686-0050c2490048,IC_EF_HUMANTOX_CANCER,1.04E-6,
fe0acd60-3ddc-11dd-a686-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1870.0,
fe0acd60-3ddc-11dd-a686-0050c2490048,IC_EF_HUMANTOX_NONCANCER,3.02E-7,
fe0acd60-3ddc-11dd-9fdc-0050c2490048,IC_EF_ECOTOX_FRESHWATER,115.0,
fe0acd60-3ddc-11dd-abb0-0050c2490048,IC_EF_IONISING_RADIATION,0.00114,
fe0acd60-3ddc-11dd-aba6-0050c2490048,IC_EF_IONISING_RADIATION,0.0429,
5e3f96e4-6aad-480d-a732-60bfe8950410,IC_EF_HUMANTOX_CANCER,6.03E-6,
5e3f96e4-6aad-480d-a732-60bfe8950410,IC_EF_ECOTOX_FRESHWATER,27.2,
fe0acd60-3ddc-11dd-a300-0050c2490048,IC_EF_ECOTOX_FRESHWATER,689.0,
fe0acd60-3ddc-11dd-a300-0050c2490048,IC_EF_HUMANTOX_NONCANCER,7.54E-9,
4d9a8790-3ddd-11dd-98fb-0050c2490048,IC_EF_ECOTOX_FRESHWATER,5930.0,
4d9a8790-3ddd-11dd-98fb-0050c2490048,IC_EF_HUMANTOX_NONCANCER,6.6E-5,
08a91e70-3ddc-11dd-922b-0050c2490048,IC_EF_HUMANTOX_CANCER,5.54E-7,
08a91e70-3ddc-11dd-922b-0050c2490048,IC_EF_ECOTOX_FRESHWATER,4.18,
08a91e70-3ddc-11dd-9c80-0050c2490048,IC_EF_ECOTOX_FRESHWATER,2780.0,
08a91e70-3ddc-11dd-93cd-0050c2490048,IC_EF_HUMANTOX_CANCER,4.26E-11,
08a91e70-3ddc-11dd-93cd-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1.81E-6,
4d9a8790-3ddd-11dd-9b8b-0050c2490048,IC_EF_ECOTOX_FRESHWATER,4560.0,
fe0acd60-3ddc-11dd-b12b-0050c2490048,IC_EF_ECOTOX_FRESHWATER,13300.0,
fe0acd60-3ddc-11dd-b12b-0050c2490048,IC_EF_HUMANTOX_NONCANCER,4.97E-5,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-8.33E+00,RO
fe0acd60-3ddc-11dd-a935-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.236,
fe0acd60-3ddc-11dd-a935-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.224,
fe0acd60-3ddc-11dd-a935-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.02E-8,
08a91e70-3ddc-11dd-928e-0050c2490048,IC_EF_ECOTOX_FRESHWATER,665.0,
08a91e70-3ddc-11dd-928e-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.77E-8,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-6.98E+00,FR
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-1.17E+00,NL
fe0acd60-3ddc-11dd-9f0a-0050c2490048,IC_EF_HUMANTOX_CANCER,6.72E-5,
fe0acd60-3ddc-11dd-9f0a-0050c2490048,IC_EF_ECOTOX_FRESHWATER,4230.0,
08a91e70-3ddc-11dd-95b1-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.684,
4d9a8790-3ddd-11dd-9a3c-0050c2490048,IC_EF_ECOTOX_FRESHWATER,4290.0,
4d9a8790-3ddd-11dd-9a3c-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.49E-7,
08a91e70-3ddc-11dd-9b9c-0050c2490048,IC_EF_ECOTOX_FRESHWATER,177.0,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-8.91E+00,NG
fe0acd60-3ddc-11dd-a8c4-0050c2490048,IC_EF_HUMANTOX_CANCER,0.00706,
fe0acd60-3ddc-11dd-a8c4-0050c2490048,IC_EF_ECOTOX_FRESHWATER,12200.0,
fe0acd60-3ddc-11dd-a8c4-0050c2490048,IC_EF_HUMANTOX_NONCANCER,0.835,
5a0ebfe5-b556-41f1-8997-3380aa09b1ef,IC_EF_ECOTOX_FRESHWATER,1750.0,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-1.45E+00,LV
fe0acd60-3ddc-11dd-abbd-0050c2490048,IC_EF_ECOTOX_FRESHWATER,3700.0,
fe0acd60-3ddc-11dd-ae42-0050c2490048,IC_EF_IONISING_RADIATION,0.00107,
4d9a8790-3ddd-11dd-9a87-0050c2490048,IC_EF_ECOTOX_FRESHWATER,462.0,
4d9a8790-3ddd-11dd-9a87-0050c2490048,IC_EF_HUMANTOX_NONCANCER,8.77E-7,
fe0acd60-3ddc-11dd-a8ab-0050c2490048,IC_EF_ECOTOX_FRESHWATER,7.31,
08a91e70-3ddc-11dd-94eb-0050c2490048,IC_EF_ECOTOX_FRESHWATER,3.27E-15,
08a91e70-3ddc-11dd-94eb-0050c2490048,IC_EF_HUMANTOX_NONCANCER,3.02E-4,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-1.30E+00,SK
fe0acd60-3ddc-11dd-ac79-0050c2490048,IC_EF_ECOTOX_FRESHWATER,15800.0,
fe0acd60-3ddc-11dd-ac79-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.89E-7,
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-7.82E+00,TH
4d9a8790-3ddd-11dd-9a89-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1740.0,
4d9a8790-3ddd-11dd-9a89-0050c2490048,IC_EF_HUMANTOX_NONCANCER,4.89E-6,
fe0acd60-3ddc-11dd-a2f6-0050c2490048,IC_EF_ECOTOX_FRESHWATER,2890.0,
fe0acd60-3ddc-11dd-a2f6-0050c2490048,IC_EF_HUMANTOX_NONCANCER,3.26E-6,
343c6bab-3b25-4d43-ba73-e2b3cd413fc4,IC_EF_ECOTOX_FRESHWATER,134.0,
4d9a8790-3ddd-11dd-9b7c-0050c2490048,IC_EF_ECOTOX_FRESHWATER,3620.0,
4d9a8790-3ddd-11dd-9b7c-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.59E-6,
fe0acd60-3ddc-11dd-ab67-0050c2490048,IC_EF_HUMANTOX_CANCER,29.1,
fe0acd60-3ddc-11dd-ab67-0050c2490048,IC_EF_ECOTOX_FRESHWATER,125000.0,
4d9a8790-3ddd-11dd-9bd1-0050c2490048,IC_EF_ECOTOX_FRESHWATER,6.66,
4d9a8790-3ddd-11dd-9bd1-0050c2490048,IC_EF_HUMANTOX_NONCANCER,8.14E-8,
fe0acd60-3ddc-11dd-afd4-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1920.0,
fe0acd60-3ddc-11dd-afd4-0050c2490048,IC_EF_HUMANTOX_NONCANCER,5.93E-7,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-6.34E-01,NO
fe0acd60-3ddc-11dd-a496-0050c2490048,IC_EF_HUMANTOX_CANCER,1.57E-6,
fe0acd60-3ddc-11dd-a496-0050c2490048,IC_EF_HUMANTOX_NONCANCER,6.43E-6,
4d9a8790-3ddd-11dd-920e-0050c2490048,IC_EF_HUMANTOX_CANCER,1.53E-8,
4d9a8790-3ddd-11dd-920e-0050c2490048,IC_EF_ECOTOX_FRESHWATER,57800.0,
4d9a8790-3ddd-11dd-920e-0050c2490048,IC_EF_HUMANTOX_NONCANCER,4.61E-7,
8d17358d-676e-43c9-9ed6-83e189bb7cde,IC_EF_ECOTOX_FRESHWATER,10100.0,
fe0acd60-3ddc-11dd-afdf-0050c2490048,IC_EF_ECOTOX_FRESHWATER,6440.0,
fe0acd60-3ddc-11dd-afdf-0050c2490048,IC_EF_HUMANTOX_NONCANCER,3.4E-7,
fe0acd60-3ddc-11dd-9f07-0050c2490048,IC_EF_IONISING_RADIATION,1.93E-4,
08a91e70-3ddc-11dd-9778-0050c2490048,IC_EF_ECOTOX_FRESHWATER,12.9,
08a91e70-3ddc-11dd-9778-0050c2490048,IC_EF_HUMANTOX_NONCANCER,7.3E-7,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-1.23E+00,LT
68835ece-e71a-45cf-94c4-4cce0c3c97fb,IC_EF_ECOTOX_FRESHWATER,29.9,
4d9a8790-3ddd-11dd-94cf-0050c2490048,IC_EF_PHOTOCHEM_OZONE,1.05,
4d9a8790-3ddd-11dd-94cf-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.109,
4d9a8790-3ddd-11dd-94cf-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.89E-8,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-1.37E+01,RS
4d9a8790-3ddd-11dd-9031-0050c2490048,IC_EF_ECOTOX_FRESHWATER,38.6,
fe0acd60-3ddc-11dd-a682-0050c2490048,IC_EF_HUMANTOX_CANCER,6.35E-7,
fe0acd60-3ddc-11dd-a682-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1.61,
fe0acd60-3ddc-11dd-a682-0050c2490048,IC_EF_HUMANTOX_NONCANCER,8.74E-7,
08a91e70-3ddc-11dd-998f-0050c2490048,IC_EF_ECOTOX_FRESHWATER,2980.0,
4d9a8790-3ddd-11dd-9782-0050c2490048,IC_EF_HUMANTOX_CANCER,2.36E-7,
4d9a8790-3ddd-11dd-9782-0050c2490048,IC_EF_ECOTOX_FRESHWATER,220.0,
4d9a8790-3ddd-11dd-9782-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.32E-6,
08a91e70-3ddc-11dd-9674-0050c2490048,IC_EF_HUMANTOX_CANCER,2.17E-4,
08a91e70-3ddc-11dd-9674-0050c2490048,IC_EF_ECOTOX_FRESHWATER,3940.0,
08a91e70-3ddc-11dd-9674-0050c2490048,IC_EF_HUMANTOX_NONCANCER,0.0455,
fe0acd60-3ddc-11dd-a492-0050c2490048,IC_EF_HUMANTOX_CANCER,2.75E-6,
fe0acd60-3ddc-11dd-a492-0050c2490048,IC_EF_HUMANTOX_NONCANCER,9.52E-7,
08a91e70-3ddc-11dd-94b2-0050c2490048,IC_EF_IONISING_RADIATION,6.79E-4,
4d9a8790-3ddd-11dd-8f52-0050c2490048,IC_EF_ECOTOX_FRESHWATER,88.1,
4d9a8790-3ddd-11dd-8f52-0050c2490048,IC_EF_HUMANTOX_NONCANCER,4.2E-6,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-8.51E-01,LU
4d9a8790-3ddd-11dd-9389-0050c2490048,IC_EF_ECOTOX_FRESHWATER,18300.0,
4d9a8790-3ddd-11dd-9389-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.43E-6,
4d9a8790-3ddd-11dd-97df-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.454,
4d9a8790-3ddd-11dd-97df-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.136,
4c2c923e-656f-425a-a314-4b56a96f2edc,IC_EF_ECOTOX_FRESHWATER,8230.0,
08a91e70-3ddc-11dd-9ded-0050c2490048,IC_EF_IONISING_RADIATION,0.0557,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-4.295E+01,
08a91e70-3ddc-11dd-96c6-0050c2490048,IC_EF_HUMANTOX_CANCER,1.06E-4,
08a91e70-3ddc-11dd-96c6-0050c2490048,IC_EF_ECOTOX_FRESHWATER,7660.0,
08a91e70-3ddc-11dd-96c6-0050c2490048,IC_EF_HUMANTOX_NONCANCER,5.95E-6,
4d9a8790-3ddd-11dd-9c94-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1590.0,
4d9a8790-3ddd-11dd-9c94-0050c2490048,IC_EF_HUMANTOX_NONCANCER,7.05E-7,
4d9a8790-3ddd-11dd-97e3-0050c2490048,IC_EF_ECOTOX_FRESHWATER,28.4,
10ce72de-a532-4b67-a894-8746ba4ef9b1,IC_EF_ECOTOX_FRESHWATER,94.8,
10ce72de-a532-4b67-a894-8746ba4ef9b1,IC_EF_HUMANTOX_NONCANCER,3.01E-7,
08a91e70-3ddc-11dd-950b-0050c2490048,IC_EF_HUMANTOX_CANCER,0.00445,
08a91e70-3ddc-11dd-950b-0050c2490048,IC_EF_ECOTOX_FRESHWATER,42000.0,
08a91e70-3ddc-11dd-950b-0050c2490048,IC_EF_HUMANTOX_NONCANCER,4.16E-4,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-5.56E+01,TR
fe0acd60-3ddc-11dd-aa1b-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.699,
08a91e70-3ddc-11dd-a0c8-0050c2490048,IC_EF_ECOTOX_FRESHWATER,10200.0,
fe0acd60-3ddc-11dd-a9b8-0050c2490048,IC_EF_ECOTOX_FRESHWATER,65100.0,
fe0acd60-3ddc-11dd-a9b8-0050c2490048,IC_EF_HUMANTOX_NONCANCER,7.07E-5,
e2fb79ef-6555-11dd-ad8b-0800200c9a66,IC_EF_ECOTOX_FRESHWATER,673.0,
fe0acd60-3ddc-11dd-abf3-0050c2490048,IC_EF_ECOTOX_FRESHWATER,2980.0,
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-1.87E+01,SA
55ca061b-b98b-46c9-84b8-2aaf009506dd,IC_EF_ECOTOX_FRESHWATER,14500.0,
55ca061b-b98b-46c9-84b8-2aaf009506dd,IC_EF_HUMANTOX_NONCANCER,5.29E-7,
08a91e70-3ddc-11dd-9967-0050c2490048,IC_EF_ECOTOX_FRESHWATER,35400.0,
08a91e70-3ddc-11dd-9967-0050c2490048,IC_EF_HUMANTOX_NONCANCER,0.00178,
08a91e70-3ddc-11dd-9587-0050c2490048,IC_EF_IONISING_RADIATION,4.43E-4,
4d9a8790-3ddd-11dd-96ec-0050c2490048,IC_EF_PARTICULATE_MATTER,0.000008,
4d9a8790-3ddd-11dd-96ec-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.0811,
4d9a8790-3ddd-11dd-96ec-0050c2490048,IC_EF_ACIDIFICATION,1.048212702,
d86cafd6-6555-11dd-ad8b-0800200c9a66,IC_EF_ECOTOX_FRESHWATER,2.97,
fe0acd60-3ddc-11dd-a7c3-0050c2490048,IC_EF_IONISING_RADIATION,44.3,
08a91e70-3ddc-11dd-9083-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1060.0,
08a91e70-3ddc-11dd-9083-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.16E-6,
4d9a8790-3ddd-11dd-93da-0050c2490048,IC_EF_ECOTOX_FRESHWATER,267.0,
4d9a8790-3ddd-11dd-93da-0050c2490048,IC_EF_HUMANTOX_NONCANCER,4.68E-7,
fe0acd60-3ddc-11dd-a63f-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.0836,
fe0acd60-3ddc-11dd-a792-0050c2490048,IC_EF_HUMANTOX_CANCER,2.13E-24,
fe0acd60-3ddc-11dd-a792-0050c2490048,IC_EF_ECOTOX_FRESHWATER,2040.0,
fe0acd60-3ddc-11dd-a792-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.44E-6,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-7.82E+00,PH
478f031d-d257-4036-ad59-9b5eaefc244a,IC_EF_ECOTOX_FRESHWATER,63.9,
4d9a8790-3ddd-11dd-9098-0050c2490048,IC_EF_ECOTOX_FRESHWATER,8.78,
08a91e70-3ddc-11dd-9787-0050c2490048,IC_EF_EUTROPH_FRESHWATER,0.33,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-1.25E+01,RU
08a91e70-3ddc-11dd-9618-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.115,
08a91e70-3ddc-11dd-9618-0050c2490048,IC_EF_HUMANTOX_CANCER,6.67E-8,
08a91e70-3ddc-11dd-9618-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.097,
08a91e70-3ddc-11dd-9618-0050c2490048,IC_EF_HUMANTOX_NONCANCER,7.8E-7,
fe0acd60-3ddc-11dd-ab48-0050c2490048,IC_EF_ECOTOX_FRESHWATER,285.0,
fe0acd60-3ddc-11dd-ab48-0050c2490048,IC_EF_HUMANTOX_NONCANCER,4.27E-7,
08a91e70-3ddc-11dd-94c0-0050c2490048,IC_EF_PHOTOCHEM_OZONE,2.14,
4d9a8790-3ddd-11dd-99f3-0050c2490048,IC_EF_ECOTOX_FRESHWATER,150.0,
4d9a8790-3ddd-11dd-99f3-0050c2490048,IC_EF_HUMANTOX_NONCANCER,8.43E-7,
4d9a8790-3ddd-11dd-9107-0050c2490048,IC_EF_ECOTOX_FRESHWATER,4810.0,
08a91e70-3ddc-11dd-98d5-0050c2490048,IC_EF_ECOTOX_FRESHWATER,7320.0,
08a91e70-3ddc-11dd-98a3-0050c2490048,IC_EF_HUMANTOX_CANCER,4.16E-7,
08a91e70-3ddc-11dd-98a3-0050c2490048,IC_EF_ECOTOX_FRESHWATER,29.0,
08a91e70-3ddc-11dd-98a3-0050c2490048,IC_EF_HUMANTOX_NONCANCER,4.12E-6,
08a91e70-3ddc-11dd-a249-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1.57,
08a91e70-3ddc-11dd-a249-0050c2490048,IC_EF_HUMANTOX_NONCANCER,7.57E-9,
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-5.26E+01,KZ
08a91e70-3ddc-11dd-957e-0050c2490048,IC_EF_ECOTOX_FRESHWATER,19700.0,
08a91e70-3ddc-11dd-9c40-0050c2490048,IC_EF_IONISING_RADIATION,0.107,
fe0acd60-3ddc-11dd-a578-0050c2490048,IC_EF_PHOTOCHEM_OZONE,1.91,
480adafc-57e5-4bcf-b8c4-4d95f82664c3,IC_EF_ECOTOX_FRESHWATER,0.0945,
08a91e70-3ddc-11dd-a2f8-0050c2490048,IC_EF_HUMANTOX_CANCER,5.14E-9,
08a91e70-3ddc-11dd-a2f8-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.00246,
08a91e70-3ddc-11dd-a2f8-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.38E-9,
fe0acd60-3ddc-11dd-a75d-0050c2490048,IC_EF_ECOTOX_FRESHWATER,118.0,
fe0acd60-3ddc-11dd-a75d-0050c2490048,IC_EF_HUMANTOX_NONCANCER,0.00166,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-1.36E+00,DE
fe0acd60-3ddc-11dd-a93d-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.00149,
fe0acd60-3ddc-11dd-a93d-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.96E-11,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-9.53E+00,NZ
fe0acd60-3ddc-11dd-af16-0050c2490048,IC_EF_ECOTOX_FRESHWATER,108.0,
fe0acd60-3ddc-11dd-af16-0050c2490048,IC_EF_HUMANTOX_NONCANCER,9.22E-6,
fe0acd60-3ddc-11dd-9ee1-0050c2490048,IC_EF_ECOTOX_FRESHWATER,653.0,
fe0acd60-3ddc-11dd-9ee1-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.57E-7,
4d9a8790-3ddd-11dd-8db7-0050c2490048,IC_EF_IONISING_RADIATION,0.00107,
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-1.34E+00,CH
fe0acd60-3ddc-11dd-b0a4-0050c2490048,IC_EF_ECOTOX_FRESHWATER,16400.0,
fe0acd60-3ddc-11dd-b0a4-0050c2490048,IC_EF_HUMANTOX_NONCANCER,3.53E-6,
fe0acd60-3ddc-11dd-abfd-0050c2490048,IC_EF_ECOTOX_FRESHWATER,101000.0,
fe0acd60-3ddc-11dd-abfd-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.85E-4,
fe0acd60-3ddc-11dd-afec-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1530.0,
fe0acd60-3ddc-11dd-afec-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.19E-7,
fe0acd60-3ddc-11dd-af00-0050c2490048,IC_EF_CLIMATE_FOSSIL,2.00E+01,
fe0acd60-3ddc-11dd-af00-0050c2490048,IC_EF_CLIMATE_TOTAL,2.00E+01,
fe0acd60-3ddc-11dd-af00-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.0389,
fe0acd60-3ddc-11dd-af00-0050c2490048,IC_EF_HUMANTOX_CANCER,2.31E-7,
fe0acd60-3ddc-11dd-af00-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.282,
fe0acd60-3ddc-11dd-af00-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.32E-6,
fe0acd60-3ddc-11dd-a066-0050c2490048,IC_EF_ECOTOX_FRESHWATER,38.4,
fe0acd60-3ddc-11dd-a066-0050c2490048,IC_EF_HUMANTOX_NONCANCER,6.72E-6,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-1.16E+00,BA
4d9a8790-3ddd-11dd-977f-0050c2490048,IC_EF_IONISING_RADIATION,0.0386,
4d9a8790-3ddd-11dd-91a5-0050c2490048,IC_EF_ECOTOX_FRESHWATER,76400.0,
08a91e70-3ddc-11dd-a2fb-0050c2490048,IC_EF_HUMANTOX_CANCER,7.17E-5,
08a91e70-3ddc-11dd-a2fb-0050c2490048,IC_EF_ECOTOX_FRESHWATER,624.0,
08a91e70-3ddc-11dd-a2fb-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.46E-5,
fe0acd60-3ddc-11dd-a294-0050c2490048,IC_EF_HUMANTOX_CANCER,5.9E-7,
fe0acd60-3ddc-11dd-a294-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1.27E-17,
fe0acd60-3ddc-11dd-a294-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.58E-4,
f214600d-6555-11dd-ad8b-0800200c9a66,IC_EF_ECOTOX_FRESHWATER,17.7,
fe0acd60-3ddc-11dd-a64d-0050c2490048,IC_EF_ECOTOX_FRESHWATER,104.0,
fe0acd60-3ddc-11dd-a64d-0050c2490048,IC_EF_HUMANTOX_NONCANCER,5.19E-8,
fe0acd60-3ddc-11dd-aba0-0050c2490048,IC_EF_CLIMATE_FOSSIL,9.38E+02,
fe0acd60-3ddc-11dd-aba0-0050c2490048,IC_EF_CLIMATE_TOTAL,9.38E+02,
