from_id,to_id,amount,unit,direction,location,quantitativeReference,ratioToReference,dataMaturity
PROC_ALU_EXTRUSION_EF,616ab5c3-116f-4fbb-bc6b-196318afe5be,4.968426114012E-8,m2*a,input,ES,false,4.968426114012E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,933debfd-2aa5-4a35-b07b-2732350ea29c,4.71266072609124E-8,m2,input,GB,false,4.71266072609124E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,eb84226d-129f-49d8-8d69-cc484b7a6cbf,3.33598183901225E-11,m2*a,input,PH,false,3.33598183901225E-11,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,d4008b63-fb71-4e00-bfda-3528c9c7e40d,0.00195090166379426,m2,input,ES,false,0.00195090166379426,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,80a0d183-7b74-4497-95f5-8bf25681c32e,4.48184733425545E-10,m2,input,IE,false,4.48184733425545E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,f62266ab-2385-45b1-beb6-cbdbafaeb00b,4.49913971627328E-6,m3,input,IE,false,4.49913971627328E-06,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,42378359-15eb-4e60-8f72-b796b9d71e69,1.38309802745675E-6,m2*a,input,CN,false,1.38309802745675E-06,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,e29e7755-623d-47fb-b2ac-c0615a1b709f,8.01656353204381E-9,m2,input,FI,false,8.01656353204381E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,1729ef88-6556-11dd-ad8b-0800200c9a66,-8.88386099820219E-7,m3,input,NZ,false,-8.88386099820219E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,0d7a13f0-6556-11dd-ad8b-0800200c9a66,1.75637010073824E-6,kg,input,,false,1.75637010073824E-06,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,848d055d-88c2-4926-9ddd-1671887c4e2f,2.58068174966392E-10,m2,input,KZ,false,2.58068174966392E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,933debfd-2aa5-4a35-b07b-2732350ea29c,3.93685115341348E-10,m2,input,IE,false,3.93685115341348E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,933debfd-2aa5-4a35-b07b-2732350ea29c,1.09278512832524E-9,m2,input,AU,false,1.09278512832524E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,933debfd-2aa5-4a35-b07b-2732350ea29c,1.11135070814489E-10,m2,input,TH,false,1.11135070814489E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,4.96190851997801E-9,m2*a,input,CL,false,4.96190851997801E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,eb84226d-129f-49d8-8d69-cc484b7a6cbf,2.61387455145104E-6,m2*a,input,FR,false,2.61387455145104E-06,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,e29e7755-623d-47fb-b2ac-c0615a1b709f,4.90504073529467E-11,m2,input,MY,false,4.90504073529467E-11,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,172ab2d8-6556-11dd-ad8b-0800200c9a66,6.94799862793257E-8,kg,input,,false,6.94799862793257E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,0d7a3ad3-6556-11dd-ad8b-0800200c9a66,0.0959263572406889,kg,input,,false,0.0959263572406889,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,d4008b63-fb71-4e00-bfda-3528c9c7e40d,0.138256911547266,m2,input,DE,false,0.138256911547266,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,d4008b63-fb71-4e00-bfda-3528c9c7e40d,0.00146317717993224,m2,input,CZ,false,0.00146317717993224,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,a687e5df-4694-4151-ba84-0722481d6fdf,9.6510452924092E-5,m2,input,GB,false,9.6510452924092E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,9699a63f-c966-43a4-816c-b1fbbf0a3e88,3.32760125956793E-7,m2,input,DE,false,3.32760125956793E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,1729ef88-6556-11dd-ad8b-0800200c9a66,1.09721283944828E-4,m3,input,BA,false,0.000109721283944828,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,503f7e73-748c-4f38-9b87-90805b5d1c38,4.9781518838186E-7,m2,input,IT,false,4.9781518838186E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,9db48d2d-17e8-4b4c-b439-2aab1c3d80f2,3.91049012868586E-8,m2,input,IT,false,3.91049012868586E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,a205d0e9-cc71-4e4f-8c9f-c62b188321b3,3.30469336781685E-8,m2*a,input,MX,false,3.30469336781685E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,172a8bf6-6556-11dd-ad8b-0800200c9a66,-1.3532786495268E-4,kg,input,,false,-0.00013532786495268,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,b6d6d67f-a3c4-4292-93cf-0454339ace53,5.64290130810365E-10,m2,input,ZA,false,5.64290130810365E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,933debfd-2aa5-4a35-b07b-2732350ea29c,4.28817988794356E-6,m2,input,,false,4.28817988794356E-06,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,933debfd-2aa5-4a35-b07b-2732350ea29c,4.2778652410943E-13,m2,input,ID,false,4.2778652410943E-13,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,c38ef9cf-ae41-40a8-b018-58d9472c7cfa,0.00146317771515347,m2*a,input,NO,false,0.00146317771515347,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,9699a63f-c966-43a4-816c-b1fbbf0a3e88,9.39643753232195E-9,m2,input,IE,false,9.39643753232195E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,e29e7755-623d-47fb-b2ac-c0615a1b709f,5.65835517685234E-8,m2,input,NL,false,5.65835517685234E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,e29e7755-623d-47fb-b2ac-c0615a1b709f,1.07716456406647E-9,m2,input,UA,false,1.07716456406647E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,f62266ab-2385-45b1-beb6-cbdbafaeb00b,9.84642143556334E-5,m3,input,CZ,false,9.84642143556334E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,848d055d-88c2-4926-9ddd-1671887c4e2f,2.30516337909459E-8,m2,input,CN,false,2.30516337909459E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,cfbab3f5-0553-4a4d-baf0-8592d9866ab5,2.81196386863065E-5,MJ,input,,false,2.81196386863065E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,8e2bf561-a95a-402d-83c1-d737dd73523d,1.34139070209143E-5,m2,input,DE,false,1.34139070209143E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,933debfd-2aa5-4a35-b07b-2732350ea29c,2.51159964428972E-9,m2,input,US,false,2.51159964428972E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,b0744c5e-9859-470f-99dc-b117be5a32c5,2.4396044271891E-7,m2*a,input,KZ,false,2.4396044271891E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,eb84226d-129f-49d8-8d69-cc484b7a6cbf,5.40651599002862E-7,m2*a,input,DK,false,5.40651599002862E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,91e86b1f-98b2-433a-8356-cfc2b2b2a7c4,-4.61731158360348E-11,m2,input,CN,false,-4.61731158360348E-11,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,f62266ab-2385-45b1-beb6-cbdbafaeb00b,4.38494146770998E-5,m3,input,RO,false,4.38494146770998E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,f62266ab-2385-45b1-beb6-cbdbafaeb00b,1.2599080376367E-5,m3,input,ES,false,1.2599080376367E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,933debfd-2aa5-4a35-b07b-2732350ea29c,6.66957408876828E-10,m2,input,SE,false,6.66957408876828E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,9.85545798714483E-7,m2*a,input,PT,false,9.85545798714483E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,64b1ce31-6556-11dd-ad8b-0800200c9a66,-4.89055949433424E-9,kg,input,,false,-4.89055949433424E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,37b2391c-6d90-4ef3-be80-df3d114cface,4.51791924584823E-27,m2,input,MY,false,4.51791924584823E-27,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,28e5f69f-7b2e-4e31-9725-d407b2964b3f,4.11614547833852E-8,m2,input,IN,false,4.11614547833852E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,b0744c5e-9859-470f-99dc-b117be5a32c5,5.92057917208713E-7,m2*a,input,GR,false,5.92057917208713E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,64faa7b1-e114-497a-b584-f4659e7115e4,4.32756258399122E-15,m2,input,PH,false,4.32756258399122E-15,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,80a0d183-7b74-4497-95f5-8bf25681c32e,6.05086894361406E-9,m2,input,AT,false,6.05086894361406E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,b0259a80-eb97-4dee-be0a-d0535a8a9ed4,8.96369432957429E-10,m2,input,HU,false,8.96369432957429E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,fe0acd60-3ddc-11dd-aaa4-0050c2490048,33.4012263808859,kg,input,,false,33.4012263808859,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,933debfd-2aa5-4a35-b07b-2732350ea29c,8.55359677742236E-10,m2,input,EE,false,8.55359677742236E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,ac0aba5c-66ce-42c9-9f46-1e47ab7bc4b9,1.07155591227023E-6,m2,input,IN,false,1.07155591227023E-06,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,a687e5df-4694-4151-ba84-0722481d6fdf,1.42078280729583E-5,m2,input,US,false,1.42078280729583E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,f6225b5f-b9cf-4c88-82d2-a578e1ce5e42,1.42078346532169E-5,m2,input,US,false,1.42078346532169E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,933debfd-2aa5-4a35-b07b-2732350ea29c,4.43381739588762E-8,m2,input,NL,false,4.43381739588762E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,eb84226d-129f-49d8-8d69-cc484b7a6cbf,8.35875214961342E-7,m2*a,input,KZ,false,8.35875214961342E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,2f8cc78f-7f63-4b5c-9010-70a847737d23,2.12430440663517E-8,m2,input,PT,false,2.12430440663517E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,91e86b1f-98b2-433a-8356-cfc2b2b2a7c4,2.72902384391415E-13,m2,input,BR,false,2.72902384391415E-13,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,616ab5c3-116f-4fbb-bc6b-196318afe5be,-1.48235287686102E-11,m2*a,input,BR,false,-1.48235287686102E-11,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,aa9dc400-929f-48c8-86c6-628f34a0efa3,4.48522199403221E-6,m2,input,FR,false,4.48522199403221E-06,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,97990d8f-aae4-41ea-afb4-c62d2bcfea3b,2.57297738007514E-4,m2*a,input,BR,false,0.000257297738007514,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,fe0acd60-3ddc-11dd-ae95-0050c2490048,1.6583674541855662E-22,kg,input,,false,1.65836745418557E-22,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,e412ed0d-8a14-4eea-a9f5-f966517360c0,0.0010429442765667,m3,input,PL,false,0.0010429442765667,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,9699a63f-c966-43a4-816c-b1fbbf0a3e88,1.00048773816482E-8,m2,input,HU,false,1.00048773816482E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,1729ef88-6556-11dd-ad8b-0800200c9a66,3.7063021834838E-4,m3,input,MY,false,0.00037063021834838,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,3.96537532878518E-8,m2*a,input,HU,false,3.96537532878518E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,1729ef88-6556-11dd-ad8b-0800200c9a66,1.02418202909628E-5,m3,input,IN,false,1.02418202909628E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,1729ef88-6556-11dd-ad8b-0800200c9a66,8.57495661746565E-5,m3,input,AU,false,8.57495661746565E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,1729ef88-6556-11dd-ad8b-0800200c9a66,6.16288689805565E-5,m3,input,BR,false,6.16288689805565E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,f62266ab-2385-45b1-beb6-cbdbafaeb00b,5.45738493536469E-5,m3,input,BG,false,5.45738493536469E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,fae48449-451a-4d3c-b2fd-fc9102913b95,2.87038870036472E-7,m2,input,MY,false,2.87038870036472E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,e29e7755-623d-47fb-b2ac-c0615a1b709f,1.11135070814489E-10,m2,input,TH,false,1.11135070814489E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,4.07168672651039E-8,m2*a,input,AU,false,4.07168672651039E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,e412ed0d-8a14-4eea-a9f5-f966517360c0,1.1533841277492993E-4,m3,input,KR,false,0.00011533841277493,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,9699a63f-c966-43a4-816c-b1fbbf0a3e88,7.02190876460138E-9,m2,input,ZA,false,7.02190876460138E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,5.69909962854578E-6,m2*a,input,ES,false,5.69909962854578E-06,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,616ab5c3-116f-4fbb-bc6b-196318afe5be,1.60191258858219E-5,m2*a,input,ZA,false,1.60191258858219E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,75fb549e-21ce-4ad2-b65e-fa9b1664b74a,4.97064239792616E-22,m2,input,,false,4.97064239792616E-22,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,37b2391c-6d90-4ef3-be80-df3d114cface,1.86375624841407E-9,m2,input,AU,false,1.86375624841407E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,fe0acd60-3ddc-11dd-ae5a-0050c2490048,9.66319474150205E-8,m3,input,FI,false,9.66319474150205E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,eb84226d-129f-49d8-8d69-cc484b7a6cbf,4.11806789012248E-7,m2*a,input,CN,false,4.11806789012248E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,f5ca317d-5aab-4adf-add9-6ec43f5ffbd0,4.43833900625006E-18,m2*a,input,,false,4.43833900625006E-18,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,ceabbb26-5d70-41f2-81bd-c1b096dc0931,2.0740050717529E-4,m2*a,input,BR,false,0.00020740050717529,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,848d055d-88c2-4926-9ddd-1671887c4e2f,8.89783376467814E-10,m2,input,UA,false,8.89783376467814E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,9699a63f-c966-43a4-816c-b1fbbf0a3e88,1.97062669354539E-13,m2,input,VE,false,1.97062669354539E-13,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,848d055d-88c2-4926-9ddd-1671887c4e2f,7.57576388335216E-11,m2,input,LU,false,7.57576388335216E-11,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,80a0d183-7b74-4497-95f5-8bf25681c32e,8.96369432957429E-9,m2,input,DK,false,8.96369432957429E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,b6d6d67f-a3c4-4292-93cf-0454339ace53,6.50077965550004E-13,m2,input,AU,false,6.50077965550004E-13,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,616ab5c3-116f-4fbb-bc6b-196318afe5be,6.30770975869289E-7,m2*a,input,GR,false,6.30770975869289E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,42378359-15eb-4e60-8f72-b796b9d71e69,1.05433587329908E-9,m2*a,input,LV,false,1.05433587329908E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,42378359-15eb-4e60-8f72-b796b9d71e69,1.54840904979835E-8,m2*a,input,KZ,false,1.54840904979835E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,1729ef88-6556-11dd-ad8b-0800200c9a66,1.31044709271523E-4,m3,input,SE,false,0.000131044709271523,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,25a53117-7717-41f6-9085-64b1728c9b0d,1.39381120730698E-10,m2,input,TR,false,1.39381120730698E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,f62266ab-2385-45b1-beb6-cbdbafaeb00b,3.62039052158419E-6,m3,input,MY,false,3.62039052158419E-06,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,37b2391c-6d90-4ef3-be80-df3d114cface,3.50216367888663E-15,m2,input,RU,false,3.50216367888663E-15,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,172b2805-6556-11dd-ad8b-0800200c9a66,0.742921371462776,kg,input,,false,0.742921371462776,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,4a227586-270a-4b07-9f15-79da640bec83,9.16314022040291E-20,m2,input,,false,9.16314022040291E-20,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,9db48d2d-17e8-4b4c-b439-2aab1c3d80f2,1.39991906432256E-6,m2,input,RO,false,1.39991906432256E-06,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,f62266ab-2385-45b1-beb6-cbdbafaeb00b,2.42485395665686E-5,m3,input,GR,false,2.42485395665686E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,2f8cc78f-7f63-4b5c-9010-70a847737d23,2.95330409209619E-9,m2,input,US,false,2.95330409209619E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,e29e7755-623d-47fb-b2ac-c0615a1b709f,3.66362247879179E-11,m2,input,BA,false,3.66362247879179E-11,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,8de51fe7-2ad7-4b17-91a6-19880b0c343c,8.44830041654705E-19,m2,input,,false,8.44830041654705E-19,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,b0259a80-eb97-4dee-be0a-d0535a8a9ed4,4.49311746818149E-10,m2,input,PL,false,4.49311746818149E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,c38ef9cf-ae41-40a8-b018-58d9472c7cfa,0.00780361235754199,m2*a,input,SE,false,0.00780361235754199,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,e29e7755-623d-47fb-b2ac-c0615a1b709f,2.58068174966392E-10,m2,input,KZ,false,2.58068174966392E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,42378359-15eb-4e60-8f72-b796b9d71e69,1.97879240935195E-7,m2*a,input,ZA,false,1.97879240935195E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,a205d0e9-cc71-4e4f-8c9f-c62b188321b3,3.28828981165763E-13,m2*a,input,TH,false,3.28828981165763E-13,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,e29e7755-623d-47fb-b2ac-c0615a1b709f,2.73602530120594E-9,m2,input,BG,false,2.73602530120594E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,aa9dc400-929f-48c8-86c6-628f34a0efa3,5.1110999631159E-6,m2,input,RO,false,5.1110999631159E-06,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,8af79474-1d57-4251-a878-c2973b2814e6,1.35318623242492E-7,m2,input,IN,false,1.35318623242492E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,6.4267065952384E-8,m2*a,input,CZ,false,6.4267065952384E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,933debfd-2aa5-4a35-b07b-2732350ea29c,3.66362247879179E-11,m2,input,BA,false,3.66362247879179E-11,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,fae48449-451a-4d3c-b2fd-fc9102913b95,1.73675666049592E-7,m2,input,AR,false,1.73675666049592E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,eb84226d-129f-49d8-8d69-cc484b7a6cbf,2.99048906891725E-7,m2*a,input,NO,false,2.99048906891725E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,4.76939425670943E-9,m2*a,input,IN,false,4.76939425670943E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,1729ef88-6556-11dd-ad8b-0800200c9a66,4.47258347090121E-6,m3,input,TH,false,4.47258347090121E-06,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,08a91e70-3ddc-11dd-97f9-0050c2490048,0.00395808086735993,kg,input,,false,0.00395808086735993,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,1729ef88-6556-11dd-ad8b-0800200c9a66,4.70702300996847E-4,m3,input,CZ,false,0.000470702300996847,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,d7c58737-6937-4ba9-bd00-c5df908cc9aa,0.00118642560283003,m2*a,input,DE,false,0.00118642560283003,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,91e86b1f-98b2-433a-8356-cfc2b2b2a7c4,4.37709866498416E-9,m2,input,NL,false,4.37709866498416E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,8db68d81-3998-4b52-af19-2beb2ac9a98e,4.33894509695209E-28,m2,input,,false,4.33894509695209E-28,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,b0744c5e-9859-470f-99dc-b117be5a32c5,1.78812839970431E-7,m2*a,input,BA,false,1.78812839970431E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,9699a63f-c966-43a4-816c-b1fbbf0a3e88,5.32449646191482E-10,m2,input,BR,false,5.32449646191482E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,5bd6b1f7-11f8-40d5-ab22-19cadfa38402,1.34139070209143E-5,m2,input,DE,false,1.34139070209143E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,2f8cc78f-7f63-4b5c-9010-70a847737d23,8.6165288018456E-10,m2,input,,false,8.6165288018456E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,28e5f69f-7b2e-4e31-9725-d407b2964b3f,1.81407547483035E-7,m2,input,CN,false,1.81407547483035E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,fae48449-451a-4d3c-b2fd-fc9102913b95,1.28604898322619E-7,m2,input,NO,false,1.28604898322619E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,9c15ac25-4ac3-454c-8104-4d10cfba9376,8.92361561540321E-19,m2,input,ZA,false,8.92361561540321E-19,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,616ab5c3-116f-4fbb-bc6b-196318afe5be,6.56193693751004E-7,m2*a,input,MX,false,6.56193693751004E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,ac0aba5c-66ce-42c9-9f46-1e47ab7bc4b9,2.87038870036472E-7,m2,input,MY,false,2.87038870036472E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,d4008b63-fb71-4e00-bfda-3528c9c7e40d,0.00146317773027827,m2,input,NO,false,0.00146317773027827,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,c0143eba-3daf-44ad-8d34-6e1d34128ace,2.10701244734703E-8,m2,input,GB,false,2.10701244734703E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,f210f08e-7377-49b2-bed9-7e420a951ae9,1.40778256589219E-8,m2,input,CA,false,1.40778256589219E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,42378359-15eb-4e60-8f72-b796b9d71e69,6.66810424886936E-9,m2*a,input,TH,false,6.66810424886936E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,f62266ab-2385-45b1-beb6-cbdbafaeb00b,1.78848403998794E-5,m3,input,HU,false,1.78848403998794E-05,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,933debfd-2aa5-4a35-b07b-2732350ea29c,1.83356532692174E-9,m2,input,SK,false,1.83356532692174E-09,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,933debfd-2aa5-4a35-b07b-2732350ea29c,2.58068174966392E-10,m2,input,KZ,false,2.58068174966392E-10,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,616ab5c3-116f-4fbb-bc6b-196318afe5be,3.68744714201602E-7,m2*a,input,RS,false,3.68744714201602E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,522f6ba8-5914-4f91-a198-a0da9aab707d,2.16515383642489E-8,m2,input,SE,false,2.16515383642489E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,b0744c5e-9859-470f-99dc-b117be5a32c5,1.87581296429951E-13,m2*a,input,NL,false,1.87581296429951E-13,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,616ab5c3-116f-4fbb-bc6b-196318afe5be,4.17348531875622E-7,m2*a,input,PT,false,4.17348531875622E-07,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,9699a63f-c966-43a4-816c-b1fbbf0a3e88,4.97834550548697E-8,m2,input,PL,false,4.97834550548697E-08,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,a687e5df-4694-4151-ba84-0722481d6fdf,7.53903975937898E-6,m2,input,NL,false,7.53903975937898E-06,background_LCI_secondary_ILCD
PROC_ALU_EXTRUSION_EF,6e70f994-480b-4836-a605-5f958a3d7ea4,0.00103242799566817,m3,input,SA,false,0.00103242799566817,background_LCI_secondary_ILCD
